,longitude,latitude,the_geom,SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,PUBLIC_NAM
166,-87.69972299900002,42.00656099999998,POINT (-87.69972299900002 42.00656099999998),11914,CALIFORNIA,MORSE,NB,NS,93,,CHICAGO,California & Morse
167,-87.74734592300001,42.029315871999984,POINT (-87.74734592300001 42.029315871999984),10439,SKOKIE BLVD,SEARLE,NB,NT,54A,,SKOKIE,Skokie Blvd & Searle
168,-87.75048791299997,42.04092439200002,POINT (-87.75048791299997 42.04092439200002),3563,BRONX,DEMPSTER,NB,FS,"54A,97",,SKOKIE,Bronx & Dempster
169,-87.606744999,41.820362999999986,POINT (-87.606744999 41.820362999999986),2517,COTTAGE GROVE,41ST STREET (north leg),NB,NS,4,N4,CHICAGO,Cottage Grove & 41st Street
170,-87.63746399899998,41.90217200000001,POINT (-87.63746399899998 41.90217200000001),6608,ORLEANS,HILL,SB,NS,37,,CHICAGO,Orleans & Hill
171,-87.70202787699998,41.72450122599997,POINT (-87.70202787699998 41.72450122599997),10036,KEDZIE,93RD STREET,SB,NS,52A,,EVERGREEN PARK,Kedzie & 93rd Street
172,-87.54720579100001,41.655592292999984,POINT (-87.54720579100001 41.655592292999984),7320,BALTIMORE,132ND STREET,SB,NS,30,,CHICAGO,Baltimore & 132nd Street
173,-87.76724899999999,41.95873,POINT (-87.76724899999999 41.95873),11526,CENTRAL,CULLOM,SB,NS,85,,CHICAGO,Central & Cullom
174,-87.71532300000001,41.860880001,POINT (-87.71532300000001 41.860880001),11190,CENTRAL PARK,15TH STREET,SB,NS,82,,CHICAGO,Central Park & 15th Street
175,-87.62439600099998,41.876270999999974,POINT (-87.62439600099998 41.876270999999974),73,MICHIGAN,betw. VAN BUREN & IDA B. WELLS,SB,MB,"1,3,4,7,J14,26,28,126,143,147",N4,CHICAGO,Michigan & Van Buren/Ida B. Wells
176,-87.71191900000002,41.91559699999999,POINT (-87.71191900000002 41.91559699999999),11153,KIMBALL,CORTLAND,SB,NS,82,,CHICAGO,Kimball & Cortland
177,-87.67379160000002,42.007866587000024,POINT (-87.67379160000002 42.007866587000024),1786,CLARK,MORSE,SB,NS,22,N22,CHICAGO,Clark & Morse
178,-87.62093363100001,41.689171182999985,POINT (-87.62093363100001 41.689171182999985),15079,MICHIGAN,113TH STREET,NB,FS,"34,119",N34,CHICAGO,Michigan & 113th Street
179,-87.70436649999999,41.82459720899999,POINT (-87.70436649999999 41.82459720899999),17452,KEDZIE,38TH STREET,NB,FS,52,,CHICAGO,Kedzie & 38th Street
180,-87.625590848,41.79488542600001,POINT (-87.625590848 41.79488542600001),2309,STATE,GARFIELD,NB,FS,29,,CHICAGO,State & Garfield
181,-87.64374700000002,41.74325499999998,POINT (-87.64374700000002 41.74325499999998),3674,HALSTED,83RD STREET,NB,NS,8A,,CHICAGO,Halsted & 83rd Street
182,-87.675820273,41.854200563000006,POINT (-87.675820273 41.854200563000006),15199,DAMEN,PINK LINE STATION,NB,FS,"50, 755",,CHICAGO,Damen Pink Line Station
183,-87.678856559,41.96134805999998,POINT (-87.678856559 41.96134805999998),8955,DAMEN,MONTROSE,NB,NS,50,,CHICAGO,Damen & Montrose
184,-87.71171399999997,41.906338000000005,POINT (-87.71171399999997 41.906338000000005),11252,HOMAN,HIRSCH,NB,NS,82,,CHICAGO,Homan & Hirsch
185,-87.64134581899998,41.838370666,POINT (-87.64134581899998 41.838370666),14839,WALLACE,31ST STREET,NB,FS,44,,CHICAGO,Wallace & 31st Street
186,-87.65344571899999,41.74308541200003,POINT (-87.65344571899999 41.74308541200003),5045,RACINE,83RD STREET,NB,NS,44,,CHICAGO,Racine & 83rd Street
187,-87.55098705199998,41.72266241800003,POINT (-87.55098705199998 41.72266241800003),7002,COMMERCIAL,95TH STREET,NB,NS,71,,CHICAGO,Commercial & 95th Street
188,-87.63754852300002,41.78723324700002,POINT (-87.63754852300002 41.78723324700002),13055,59TH STREET,NORMAL,WB,NS,59,,CHICAGO,59th Street & Normal
189,-87.74578599900002,41.91397718600001,POINT (-87.74578599900002 41.91397718600001),821,GRAND,CICERO,WB,NS,65,,CHICAGO,Grand & Cicero
190,-87.70224033599999,41.74987844100002,POINT (-87.70224033599999 41.74987844100002),2679,79TH STREET,KEDZIE,WB,NS,"79,169",,CHICAGO,79th Street & Kedzie
191,-87.59287895,41.809760548999975,POINT (-87.59287895 41.809760548999975),7138,47TH STREET,LAKE PARK,WB,FS,47,,CHICAGO,47th Street & Lake Park
192,-87.648676938,41.92571877400002,POINT (-87.648676938 41.92571877400002),17487,HALSTED,LINCOLN/FULLERTON,NB,FS,8,,CHICAGO,Halsted & Lincoln/Fullerton
193,-87.67608521400001,41.85774894399998,POINT (-87.67608521400001 41.85774894399998),8884,DAMEN,18TH STREET,SB,NS,50,,CHICAGO,Damen & 18th Street
194,-87.65477982099998,41.787031798999976,POINT (-87.65477982099998 41.787031798999976),5172,RACINE,59TH STREET,SB,NS,44,,CHICAGO,Racine & 59th Street
195,-87.69982334500003,42.01197422199999,POINT (-87.69982334500003 42.01197422199999),12042,TOUHY,CALIFORNIA,EB,NS,96,,CHICAGO,Touhy & California
196,-87.688362633,41.966631758000005,POINT (-87.688362633 41.966631758000005),1375,LELAND,WESTERN,EB,FS,"11,49B",N49,CHICAGO,Leland & Western (Brown Line)
197,-87.72153300000002,41.902649999999994,POINT (-87.72153300000002 41.902649999999994),1992,DIVISION,HAMLIN,EB,NS,70,,CHICAGO,Division & Hamlin
198,-87.651912347,41.881651686,POINT (-87.651912347 41.881651686),14647,MADISON,MORGAN,EB,FS,20,N20,CHICAGO,Madison & Morgan
199,-87.66617692099999,42.01919502099997,POINT (-87.66617692099999 42.01919502099997),1011,HOWARD,SHERIDAN,EB,NS,147,0,CHICAGO,Howard & Sheridan
200,-87.72780483399998,41.96817665100002,POINT (-87.72780483399998 41.96817665100002),18106,LAWRENCE,PULASKI,EB,FS,81,N81,CHICAGO,Lawrence & Pulaski
201,-87.70822019299999,41.79338131700001,POINT (-87.70822019299999 41.79338131700001),10509,55TH STREET,HOMAN,EB,FS,55,N55,CHICAGO,55th Street & Homan
202,-87.63190400000002,41.77987999999999,POINT (-87.63190400000002 41.77987999999999),3429,63RD STREET,YALE,EB,NS,63,N63,CHICAGO,63rd Street & Yale
203,-87.7130492,41.96833126299998,POINT (-87.7130492 41.96833126299998),3746,LAWRENCE,KIMBALL,EB,FS,81,N81,CHICAGO,Lawrence & Kimball (Brown Line)
204,-87.648614329,41.750506977999976,POINT (-87.648614329 41.750506977999976),15330,79TH STREET,MORGAN,EB,FS,79,N79,CHICAGO,79th Street & Morgan
205,-87.70577393100001,41.87725803699999,POINT (-87.70577393100001 41.87725803699999),30,JACKSON,KEDZIE,EB,FS,126,,CHICAGO,Jackson & Kedzie
206,-87.71953908400002,41.83688121,POINT (-87.71953908400002 41.83688121),7447,31ST STREET,HAMLIN,EB,NS,"35,82",,CHICAGO,31st Street & Hamlin
207,-87.64085565200003,41.82345778199999,POINT (-87.64085565200003 41.82345778199999),15367,PERSHING,WALLACE,EB,FS,39,,CHICAGO,Pershing & Wallace
208,-87.66359167000002,41.768490844999974,POINT (-87.66359167000002 41.768490844999974),15974,69TH STREET,ASHLAND,EB,FS,67,,CHICAGO,69th Street & Ashland
209,-87.57567600700003,41.722537972,POINT (-87.57567600700003 41.722537972),12105,95TH STREET,JEFFERY,WB,FS,100,,CHICAGO,95th Street & Jeffery
210,-87.65183300000001,41.881767001000014,POINT (-87.65183300000001 41.881767001000014),459,MADISON,MORGAN,WB,NS,20,N20,CHICAGO,Madison & Morgan
211,-87.70256625000002,41.74970870300001,POINT (-87.70256625000002 41.74970870300001),2737,79TH STREET,KEDZIE,EB,NS,"79,169",,CHICAGO,79th Street & Kedzie
212,-87.73600647,41.916990494000004,POINT (-87.73600647 41.916990494000004),15221,ARMITAGE,KOSTNER,EB,FS,73,,CHICAGO,Armitage & Kostner
213,-87.766798999,41.949438999999984,POINT (-87.766798999 41.949438999999984),11618,CENTRAL,GRACE,NB,NS,85,,CHICAGO,Central & Grace
214,-87.642397013,41.86965360300002,POINT (-87.642397013 41.86965360300002),6703,TAYLOR,JEFFERSON,EB,NS,157,,CHICAGO,Taylor & Jefferson
215,-87.66951300099998,41.881370000000004,POINT (-87.66951300099998 41.881370000000004),431,MADISON,PAULINA,EB,NS,20,N20,CHICAGO,Madison & Paulina
216,-87.65122371899997,41.86702954100002,POINT (-87.65122371899997 41.86702954100002),306,ROOSEVELT,MORGAN,EB,NS,12,,CHICAGO,Roosevelt & Morgan
217,-87.664133999,41.947014000000024,POINT (-87.664133999 41.947014000000024),12538,ADDISON,SOUTHPORT,EB,NS,152,,CHICAGO,Addison & Southport
218,-87.74285636000002,41.802055755000026,POINT (-87.74285636000002 41.802055755000026),8126,CICERO,50TH STREET,NB,NS,"47,54B",,CHICAGO,Cicero & 50th Street
219,-87.70447500099999,41.827986001,POINT (-87.70447500099999 41.827986001),3130,KEDZIE,36TH STREET,NB,NS,52,,CHICAGO,Kedzie & 36th Street
220,-87.66736844799999,41.68477517100001,POINT (-87.66736844799999 41.68477517100001),2866,115TH STREET,VINCENNES,WB,NS,111,,CHICAGO,115th Street & Vincennes
221,-87.76459825,41.876603649,POINT (-87.76459825 41.876603649),149,JACKSON,CENTRAL,WB,NS,126,,CHICAGO,Jackson & Central
222,-87.66239115500002,41.808697784,POINT (-87.66239115500002 41.808697784),8081,47TH STREET,LAFLIN,WB,NS,47,,CHICAGO,47th Street & Laflin
223,-87.68824131000002,41.70644028100003,POINT (-87.68824131000002 41.70644028100003),12197,103RD STREET,TALMAN (west leg),WB,NT,103,,CHICAGO,103rd Street & Talman
224,-87.64428529999998,41.94011202799999,POINT (-87.64428529999998 41.94011202799999),4996,BELMONT,BROADWAY,WB,NS,"77,151,156",,CHICAGO,Belmont & Broadway
225,-87.669601,41.79399699999999,POINT (-87.669601 41.79399699999999),10605,GARFIELD,WOOD,WB,FS,55,N55,CHICAGO,Garfield & Wood
226,-87.60617373299999,41.78046531199999,POINT (-87.60617373299999 41.78046531199999),16077,63RD STREET,COTTAGE GROVE,WB,FS,63,N63,CHICAGO,63rd Street & Cottage Grove (Green Line)
227,-87.64676847800001,41.85815960399998,POINT (-87.64676847800001 41.85815960399998),6805,18TH STREET(north leg),HALSTED,WB,FS,18,,CHICAGO,18th Street & Halsted
228,-87.76264360900001,41.975248771999986,POINT (-87.76264360900001 41.975248771999986),4840,FOSTER,LONG,WB,NS,92,,CHICAGO,Foster & Long
229,-87.75626209400002,41.91707096499999,POINT (-87.75626209400002 41.91707096499999),3883,GRAND,LARAMIE,WB,FS,"57,65,73",,CHICAGO,Grand & Laramie
230,-87.70925683600001,41.997576794999986,POINT (-87.70925683600001 41.997576794999986),12031,KEDZIE,DEVON,NB,FS,11,,CHICAGO,Kedzie & Devon
231,-87.66600390999997,41.83739837899998,POINT (-87.66600390999997 41.83739837899998),4439,ARCHER,ASHLAND,NEB,NS,62,N62,CHICAGO,Archer & Ashland
232,-87.72486869300002,41.851748934,POINT (-87.72486869300002 41.851748934),9053,PULASKI,CERMAK,SB,NS,53,,CHICAGO,Pulaski & Cermak
233,-87.72230991800001,41.75481569499999,POINT (-87.72230991800001 41.75481569499999),12866,PULASKI,76TH STREET,SB,FS,53A,,CHICAGO,Pulaski & 76th Street
234,-87.76726546200001,41.970319210000014,POINT (-87.76726546200001 41.970319210000014),9800,HIGGINS,CENTRAL/EDMUNDS,NWB,NS,88,,CHICAGO,Higgins & Central/Edmunds
235,-87.632057879,41.801612267999985,POINT (-87.632057879 41.801612267999985),6520,WELLS,51ST STREET,SB,FS,24,,CHICAGO,Wells & 51st Street
236,-87.78782074499998,41.985939883000015,POINT (-87.78782074499998 41.985939883000015),9943,NORTHWEST HWY,NAGLE,SEB,NS,68,,CHICAGO,Northwest Hwy & Nagle
237,-87.683067,41.750001,POINT (-87.683067 41.750001),8630,79TH STREET,WESTERN,EB,NS,169,,CHICAGO,79th Street & Western
238,-87.62280721100001,41.79474283600001,POINT (-87.62280721100001 41.79474283600001),10584,GARFIELD,MICHIGAN,WB,FS,55,N55,CHICAGO,Garfield & Michigan
239,-87.68682071699999,41.89078532299999,POINT (-87.68682071699999 41.89078532299999),8228,WESTERN,GRAND,SB,NS,"49,X49",N49,CHICAGO,Western & Grand
240,-87.711859001,41.90650299999999,POINT (-87.711859001 41.90650299999999),11158,HOMAN,HIRSCH,SB,NS,82,,CHICAGO,Homan & Hirsch
241,-87.70663099900003,41.895366000000024,POINT (-87.70663099900003 41.895366000000024),3024,KEDZIE,CHICAGO,SB,FS,52,,CHICAGO,Kedzie & Chicago
242,-87.585737069,41.73707597800001,POINT (-87.585737069 41.73707597800001),7203,STONY ISLAND,87TH STREET,SB,NS,28,,CHICAGO,Stony Island & 87th Street
243,-87.668866434,41.98358424600002,POINT (-87.668866434 41.98358424600002),1802,CLARK,BRYN MAWR,SB,NS,50,,CHICAGO,Clark & Bryn Mawr
244,-87.62404107600003,41.85764577600003,POINT (-87.62404107600003 41.85764577600003),1596,MICHIGAN,18TH STREET,SB,FS,"1,3,4",N4,CHICAGO,Michigan & 18th Street
245,-87.61653683999998,41.82376837300001,POINT (-87.61653683999998 41.82376837300001),7734,PERSHING,KING DRIVE,EB,FS,39,,CHICAGO,Pershing & King Drive
246,-87.77651841699998,41.77770701999998,POINT (-87.77651841699998 41.77770701999998),3303,63RD STREET,MELVINA,EB,NS,63W,,CHICAGO,63rd Street & Melvina
247,-87.67186305400003,41.88132840399999,POINT (-87.67186305400003 41.88132840399999),430,MADISON,WOOD,EB,NS,20,N20,CHICAGO,Madison & Wood
248,-87.62212367900003,41.890948389000016,POINT (-87.62212367900003 41.890948389000016),17071,ILLINOIS lower,ST. CLAIR (east leg),EB,NS,"29,65,120,121",,CHICAGO,Illinois (Lower) & St. Clair
249,-87.73100620600002,41.90252040799999,POINT (-87.73100620600002 41.90252040799999),15805,DIVISION,KEELER,EB,FS,70,,CHICAGO,Division & Keeler
250,-87.67338937599999,41.94685452800002,POINT (-87.67338937599999 41.94685452800002),12534,ADDISON,LINCOLN,EB,FS,152,,CHICAGO,Addison & Lincoln
251,-87.61023499999999,41.751157001000024,POINT (-87.61023499999999 41.751157001000024),2783,79TH STREET,ST. LAWRENCE,EB,NS,79,N79,CHICAGO,79th Street & St. Lawrence
252,-87.66384994700002,41.779412745,POINT (-87.66384994700002 41.779412745),3413,63RD STREET,ASHLAND,EB,FS,63,N63,CHICAGO,63rd Street & Ashland (Green Line)
253,-87.682038949,42.00891769200001,POINT (-87.682038949 42.00891769200001),12051,LUNT,RIDGE,EB,NS,96,,CHICAGO,Lunt & Ridge
254,-87.68640800200001,41.87382333900001,POINT (-87.68640800200001 41.87382333900001),188,HARRISON,WESTERN,EB,NS,7,,CHICAGO,Harrison & Western
255,-87.665589748,41.998065121000025,POINT (-87.665589748 41.998065121000025),1741,DEVON,GLENWOOD,EB,NS,"36,151,155",,CHICAGO,Devon & Glenwood
256,-87.76526377800002,41.89493012600002,POINT (-87.76526377800002 41.89493012600002),663,CHICAGO,CENTRAL,WB,NS,66,,CHICAGO,Chicago & Central
257,-87.68439803899997,42.019551897999975,POINT (-87.68439803899997 42.019551897999975),3517,HOWARD,RIDGE,WB,NS,"97,201,206",,EVANSTON,Howard & Ridge
258,-87.70533055499999,41.85913506000003,POINT (-87.70533055499999 41.85913506000003),6829,16TH STREET,KEDZIE,WB,NS,18,,CHICAGO,16th Street & Kedzie
259,-87.71666649500003,41.91733959499999,POINT (-87.71666649500003 41.91733959499999),4121,ARMITAGE,CENTRAL PARK,WB,NS,73,,CHICAGO,Armitage & Central Park
260,-87.73141500000003,41.74944700100002,POINT (-87.73141500000003 41.74944700100002),2692,79TH STREET,KOSTNER,WB,NS,79,,CHICAGO,79th Street & Kostner
261,-87.63940099899997,41.879358000000025,POINT (-87.63940099899997 41.879358000000025),12713,ADAMS,CANAL,WB,NS,"1,7,28,121,126,130,151,156",,CHICAGO,Adams & Canal
262,-87.71865377900002,41.99030653099999,POINT (-87.71865377900002 41.99030653099999),11498,PETERSON,CENTRAL PARK,WB,NS,84,,CHICAGO,Peterson & Central Park
263,-87.702641427,41.89566658799998,POINT (-87.702641427 41.89566658799998),638,CHICAGO,SACRAMENTO(west serv.dr.),WB,FS,66,N66,CHICAGO,Chicago & Sacramento
264,-87.75465066800001,41.87301839700001,POINT (-87.75465066800001 41.87301839700001),248,HARRISON,LARAMIE,WB,NS,"7,57",,CHICAGO,Harrison & Laramie
265,-87.68616097199998,41.852104252000004,POINT (-87.68616097199998 41.852104252000004),15305,CERMAK,WESTERN,WB,FS,21,,CHICAGO,Cermak & Western
266,-87.68028044900001,42.019502147000026,POINT (-87.68028044900001 42.019502147000026),3515,HOWARD,CUSTER,WB,NS,"97,201,206",,EVANSTON,Howard & Custer
267,-87.670121085,41.82327775300001,POINT (-87.670121085 41.82327775300001),6595,PERSHING,WOOD,WB,NS,39,,CHICAGO,Pershing & Wood
268,-87.660093184,41.79414586299998,POINT (-87.660093184 41.79414586299998),10601,GARFIELD,LOOMIS,WB,FS,55,N55,CHICAGO,Garfield & Loomis
269,-87.65014913599998,41.96543657699999,POINT (-87.65014913599998 41.96543657699999),4917,WILSON,CLARENDON,EB,NS,78,,CHICAGO,Wilson & Clarendon
270,-87.75061542600002,41.902246327,POINT (-87.75061542600002 41.902246327),15463,DIVISION,LAVERGNE,EB,FS,70,,CHICAGO,Division & Lavergne
271,-87.669691,41.801203000999976,POINT (-87.669691 41.801203000999976),9169,51ST STREET,WOOD,EB,NS,51,,CHICAGO,51st Street & Wood
272,-87.76552391899997,41.89479043199998,POINT (-87.76552391899997 41.89479043199998),515,CHICAGO,CENTRAL,EB,NS,66,,CHICAGO,Chicago & Central
273,-87.64897588999997,41.91083785000001,POINT (-87.64897588999997 41.91083785000001),913,NORTH AVENUE,CLYBOURN/HASLTED,EB,FS,"N9,72",N9,CHICAGO,North Ave & Clybourn/Halsted (Red Line)
274,-87.69477959599999,41.822709513999996,POINT (-87.69477959599999 41.822709513999996),7802,PERSHING,CALIFORNIA,EB,NS,39,,CHICAGO,Pershing & California
275,-87.60022579399998,41.751397236,POINT (-87.60022579399998 41.751397236),2628,79TH STREET,ELLIS,WB,NS,79,N79,CHICAGO,79th Street & Ellis
276,-87.65993993199999,41.96909402,POINT (-87.65993993199999 41.96909402),3781,LAWRENCE,BROADWAY,WB,FS,81,N81,CHICAGO,Lawrence & Broadway
277,-87.75136143700001,41.931561663000025,POINT (-87.75136143700001 41.931561663000025),11087,DIVERSEY,LAVERGNE,WB,NS,76,,CHICAGO,Diversey & Lavergne
278,-87.70280055400002,41.896863627000016,POINT (-87.70280055400002 41.896863627000016),800,GRAND,SACRAMENTO(west serv.dr.),WB,FS,"52,65",,CHICAGO,Grand & Sacramento
279,-87.80083523100001,41.93089308399999,POINT (-87.80083523100001 41.93089308399999),11108,DIVERSEY,SAYRE,WB,NS,76,,CHICAGO,Diversey & Sayre
280,-87.72834989799998,41.983052842999996,POINT (-87.72834989799998 41.983052842999996),17323,PULASKI,BRYN MAWR,NB,FS,53,,CHICAGO,Pulaski & Bryn Mawr
281,-87.68789067099999,41.93964003100001,POINT (-87.68789067099999 41.93964003100001),17346,WESTERN,BELMONT/CLYBOURN,NB,FS,"49,X49",N49,CHICAGO,Western & Belmont/Clybourn
282,-87.61729198400002,41.847657706999996,POINT (-87.61729198400002 41.847657706999996),17397,KING DRIVE,25TH STREET,NB,FT,"3,21",,CHICAGO,King Drive & 25th Street
283,-87.70908637399998,41.94666952099999,POINT (-87.70908637399998 41.94666952099999),12579,ADDISON,ELSTON,WB,FS,152,,CHICAGO,Addison & Elston
284,-87.72956698299998,41.96099881499998,POINT (-87.72956698299998 41.96099881499998),11396,MONTROSE,ELSTON,WB,NS,78,,CHICAGO,Montrose & Elston
285,-87.72749216900002,41.94618759100001,POINT (-87.72749216900002 41.94618759100001),17462,PULASKI,ADDISON,SB,FS,53,N53,CHICAGO,Pulaski & Addison
286,-87.63185496699998,41.780100893999986,POINT (-87.63185496699998 41.780100893999986),6535,YALE,63RD STREET,SB,NS,24,,CHICAGO,Yale & 63rd Street
287,-87.629753,41.761973001,POINT (-87.629753 41.761973001),6545,WENTWORTH,73RD STREET,SB,NS,24,,CHICAGO,Wentworth & 73rd Street
288,-87.60966564400002,41.693101024999976,POINT (-87.60966564400002 41.693101024999976),17676,COTTAGE GROVE,111TH STREET,NB,FS,"4,115",,CHICAGO,Cottage Grove & 111th Street
289,-87.797903448,42.054878342999984,POINT (-87.797903448 42.054878342999984),17677,GOLF ROAD,WAUKEGAN (AVON),WB,MB,X98,,MORTON GROVE,Golf Road & Waukegan (Avon)
290,-87.78565251200001,41.93825133500002,POINT (-87.78565251200001 41.93825133500002),17481,BELMONT,NARRAGANSETT,EB,FS,77,N77,CHICAGO,Belmont & Narragansett
291,-87.74512281099999,41.88060933700001,POINT (-87.74512281099999 41.88060933700001),496,MADISON,CICERO,WB,NS,20,N20,CHICAGO,Madison & Cicero
292,-87.66364782099998,41.93256418499999,POINT (-87.66364782099998 41.93256418499999),11049,DIVERSEY,SOUTHPORT,WB,FS,76,,CHICAGO,Diversey & Southport
293,-87.67929644399999,41.97591942899999,POINT (-87.67929644399999 41.97591942899999),8961,DAMEN,FOSTER,NB,NS,50,,CHICAGO,Damen & Foster
294,-87.62689904199999,41.84944829900002,POINT (-87.62689904199999 41.84944829900002),15360,STATE,24TH STREET,NB,FS,29,,CHICAGO,State & 24th Street
295,-87.75132597700002,41.924085823999974,POINT (-87.75132597700002 41.924085823999974),1304,FULLERTON,LAVERGNE,EB,NS,74,,CHICAGO,Fullerton & Lavergne
296,-87.69534677799999,41.84462757099999,POINT (-87.69534677799999 41.84462757099999),6319,26TH STREET,CALIFORNIA AVENUE,EB,NS,60,N60,CHICAGO,26th Street & California Avenue
297,-87.62617168600002,41.830952466999975,POINT (-87.62617168600002 41.830952466999975),14953,35TH STREET,STATE,EB,FS,35,,CHICAGO,35th Street & State (Green Line)
298,-87.63201200100002,41.800185,POINT (-87.63201200100002 41.800185),6521,WELLS,52ND STREET,SB,NS,24,,CHICAGO,Wells & 52nd Street
299,-87.65117585500002,41.83791345899999,POINT (-87.65117585500002 41.83791345899999),7473,31ST STREET,MORGAN,EB,NS,31,,CHICAGO,31st Street & Morgan
300,-87.67362649199998,41.764652075000015,POINT (-87.67362649199998 41.764652075000015),15839,DAMEN,71ST STREET,SB,FS,"48,94",,CHICAGO,Damen & 71st Street
301,-87.61735022900001,41.82375463699998,POINT (-87.61735022900001 41.82375463699998),7733,PERSHING,KING DRIVE,EB,NS,39,,CHICAGO,Pershing & King Drive
302,-87.627568924,41.67791638699998,POINT (-87.627568924 41.67791638699998),12459,119TH STREET,WENTWORTH,EB,NS,119,,CHICAGO,119th Street & Wentworth
303,-87.667877734,41.910556568000004,POINT (-87.667877734 41.910556568000004),902,NORTH AVENUE,ASHLAND,EB,NS,72,,CHICAGO,North Ave & Ashland
304,-87.67735639,41.72088921400001,POINT (-87.67735639 41.72088921400001),3488,95TH STREET,LEAVITT,EB,NS,95,,CHICAGO,95th Street & Leavitt
